Inst Code,INSTITUTE NAME,Place,Dist Code,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH CODE,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,109217.0,109217.0,175792.0,175792.0,180125.0,180125.0,178964.0,178964.0,180157.0,180157.0,109217.0,179393.0,178440.0,180389.0,172391.0,180003.0,109217.0,109217.0,89000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,105757.0,105757.0,136238.0,136238.0,141417.0,141417.0,105757.0,105757.0,125214.0,125214.0,148984.0,148984.0,179575.0,179575.0,118101.0,118101.0,105757.0,105757.0,68000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),86362.0,123322.0,164776.0,164776.0,158379.0,158379.0,86362.0,123322.0,141044.0,141044.0,154213.0,154213.0,180348.0,180348.0,179869.0,179869.0,152385.0,163859.0,68000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,70466.0,73876.0,148498.0,156636.0,141773.0,152396.0,88626.0,88626.0,126811.0,126811.0,159423.0,164625.0,178801.0,178801.0,179461.0,179461.0,163555.0,163555.0,68000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),104559.0,104559.0,164089.0,164089.0,163193.0,163193.0,156963.0,156963.0,142265.0,142265.0,142476.0,158190.0,178933.0,178933.0,176248.0,179854.0,163923.0,163923.0,68000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),90935.0,90935.0,161513.0,161513.0,161710.0,163267.0,90935.0,90935.0,140225.0,140225.0,90935.0,146595.0,177043.0,177043.0,180077.0,180086.0,145902.0,145902.0,68000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,89289.0,89289.0,159940.0,159940.0,161245.0,177977.0,89289.0,156438.0,125921.0,158239.0,144257.0,162269.0,179497.0,179497.0,179860.0,179991.0,154798.0,162202.0,68000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,91769.0,91769.0,91769.0,127580.0,91769.0,149457.0,91769.0,91769.0,146845.0,161038.0,124162.0,124162.0,170595.0,179506.0,145171.0,169155.0,91769.0,91769.0,68000.0,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,90524.0,90524.0,90524.0,90524.0,161794.0,161794.0,90524.0,90524.0,90524.0,90524.0,143487.0,143487.0,90524.0,90524.0,90524.0,177267.0,90524.0,90524.0,68000.0,JNTUH
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006.0,CIV,CIVIL ENGINEERING,180374.0,180374.0,180374.0,180394.0,180374.0,180424.0,180374.0,180374.0,180374.0,180388.0,180374.0,180374.0,180416.0,180412.0,180419.0,180423.0,180374.0,180374.0,63000.0,JNTUH
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006.0,CSE,COMPUTER SCIENCE AND ENGINEERING,69717.0,102167.0,148755.0,148755.0,161471.0,178061.0,69717.0,124894.0,155967.0,155967.0,146124.0,146124.0,173542.0,173542.0,172467.0,175558.0,154325.0,154325.0,63000.0,JNTUH
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),76351.0,106399.0,140994.0,179287.0,76351.0,106399.0,76351.0,106399.0,76351.0,106399.0,76351.0,106399.0,178944.0,179901.0,174284.0,174284.0,76351.0,106399.0,63000.0,JNTUH
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,96973.0,98084.0,142723.0,162811.0,161473.0,161473.0,96973.0,98084.0,96973.0,98084.0,96973.0,98084.0,176643.0,176643.0,174155.0,174155.0,96973.0,98084.0,63000.0,JNTUH
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,97915.0,97915.0,97915.0,97915.0,97915.0,169171.0,97915.0,97915.0,97915.0,97915.0,153607.0,170393.0,98495.0,98495.0,177305.0,177305.0,97915.0,97915.0,63000.0,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008.0,CIV,CIVIL ENGINEERING,,171592.0,,178241.0,,180424.0,,171592.0,,171592.0,,171592.0,,180173.0,,171592.0,,171592.0,95000.0,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,121551.0,,176079.0,,180405.0,,121551.0,,146981.0,,150733.0,,174439.0,,172441.0,,121551.0,95000.0,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,131996.0,,172604.0,,175730.0,,176777.0,,179645.0,,151569.0,,178348.0,,170962.0,,142253.0,95000.0,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),,138779.0,,176681.0,,178928.0,,179011.0,,180069.0,,161355.0,,175176.0,,176812.0,,138779.0,95000.0,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,141815.0,,168403.0,,172820.0,,141815.0,,175575.0,,176256.0,,168032.0,,167261.0,,150377.0,95000.0,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,110671.0,,174844.0,,180263.0,,110671.0,,180226.0,,151234.0,,179415.0,,172377.0,,110671.0,95000.0,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,16323.0,,41227.0,,28933.0,,107379.0,,24433.0,,38782.0,,51498.0,,82506.0,,18573.0,75000.0,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),,18572.0,,43490.0,,25316.0,,70138.0,,24874.0,,19301.0,,67145.0,,72738.0,,18796.0,75000.0,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,28077.0,,93238.0,,50351.0,,28077.0,,52642.0,,83403.0,,118338.0,,127999.0,,31856.0,75000.0,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,47338.0,,157443.0,,95405.0,,86892.0,,86453.0,,84693.0,,169868.0,,170148.0,,75871.0,75000.0,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997.0,INF,INFORMATION TECHNOLOGY,,25166.0,,55435.0,,35972.0,,25166.0,,36786.0,,57108.0,,92526.0,,167035.0,,25166.0,75000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,115846.0,115846.0,135409.0,135409.0,155138.0,162129.0,115846.0,115846.0,132712.0,132712.0,126201.0,162996.0,173258.0,173258.0,179765.0,179765.0,136919.0,136919.0,72000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,CIV,CIVIL ENGINEERING,74965.0,74965.0,172259.0,178724.0,178760.0,179211.0,74965.0,74965.0,175359.0,178092.0,175015.0,175015.0,176375.0,178050.0,180284.0,180284.0,74965.0,74965.0,72000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),111191.0,119412.0,156832.0,159081.0,156469.0,156543.0,111191.0,119412.0,129641.0,132427.0,122417.0,122417.0,174073.0,174659.0,179771.0,179771.0,119505.0,119505.0,72000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,CSE,COMPUTER SCIENCE AND ENGINEERING,70273.0,70416.0,151494.0,152710.0,150634.0,151063.0,85030.0,116191.0,133134.0,134944.0,154625.0,154625.0,172484.0,173719.0,179530.0,179576.0,133793.0,133793.0,72000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),56693.0,56693.0,117815.0,158634.0,155068.0,155068.0,56693.0,138147.0,130676.0,137076.0,115923.0,115923.0,173917.0,174468.0,180110.0,180110.0,133783.0,133783.0,72000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118515.0,118515.0,157026.0,157026.0,156748.0,162703.0,118515.0,118515.0,138104.0,146297.0,148827.0,148827.0,169809.0,173767.0,178758.0,178758.0,139253.0,139847.0,72000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,147201.0,147201.0,149812.0,162018.0,151158.0,162580.0,147201.0,147201.0,147201.0,162310.0,150037.0,150037.0,173982.0,173982.0,179811.0,179811.0,155833.0,155833.0,72000.0,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009.0,MEC,MECHANICAL ENGINEERING,69335.0,69335.0,178529.0,178529.0,69335.0,69335.0,69335.0,69335.0,178544.0,179586.0,69335.0,69335.0,180399.0,180399.0,69335.0,69335.0,69335.0,69335.0,72000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,115119.0,115119.0,153703.0,163862.0,152848.0,164436.0,115119.0,129232.0,130814.0,137642.0,162200.0,162200.0,171977.0,171977.0,179552.0,179552.0,118725.0,122284.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,CIV,CIVIL ENGINEERING,113929.0,113929.0,157078.0,159580.0,161899.0,176833.0,113929.0,113929.0,153843.0,160503.0,164014.0,164014.0,177487.0,177906.0,178584.0,178584.0,157965.0,157965.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),80346.0,80346.0,149937.0,149937.0,145687.0,157441.0,80346.0,80346.0,130542.0,130542.0,146193.0,146193.0,170509.0,171047.0,178056.0,178410.0,111329.0,113294.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),101083.0,101083.0,145439.0,145439.0,143093.0,152955.0,101083.0,101083.0,126462.0,126462.0,132205.0,156458.0,170953.0,171675.0,174978.0,177884.0,111251.0,125636.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,CSE,COMPUTER SCIENCE AND ENGINEERING,39485.0,107536.0,154692.0,154692.0,136549.0,144105.0,119644.0,119644.0,123909.0,125102.0,139328.0,139328.0,169071.0,169071.0,168635.0,178865.0,105532.0,118472.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),73384.0,73384.0,145593.0,145593.0,142108.0,151617.0,73384.0,73384.0,101939.0,112912.0,147228.0,157852.0,167151.0,169955.0,176184.0,176184.0,107267.0,121888.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),132346.0,132346.0,160527.0,160527.0,158499.0,158499.0,132346.0,132346.0,137729.0,137729.0,136496.0,136496.0,173498.0,175079.0,176764.0,176764.0,142841.0,150860.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,80887.0,80887.0,147589.0,147589.0,144002.0,144002.0,115140.0,115140.0,122147.0,137884.0,111791.0,111791.0,169907.0,173041.0,175453.0,175453.0,128608.0,135284.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,90393.0,90393.0,155035.0,158929.0,149744.0,159499.0,90393.0,90393.0,135788.0,150817.0,148718.0,148718.0,162773.0,174220.0,179891.0,179891.0,157976.0,157976.0,68000.0,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008.0,MEC,MECHANICAL ENGINEERING,103085.0,103085.0,152544.0,152544.0,160559.0,179491.0,178773.0,178773.0,179377.0,179377.0,179589.0,179589.0,178294.0,178294.0,176401.0,178648.0,103085.0,103085.0,68000.0,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,21390.0,56675.0,148067.0,148067.0,138252.0,159378.0,21390.0,118137.0,133500.0,133500.0,144333.0,144333.0,173536.0,173536.0,178565.0,178565.0,99774.0,121839.0,50000.0,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007.0,CSE,COMPUTER SCIENCE AND ENGINEERING,65476.0,65476.0,90893.0,156345.0,145227.0,150206.0,93365.0,93365.0,121019.0,121019.0,112908.0,152566.0,173045.0,173045.0,177247.0,180237.0,113925.0,113925.0,50000.0,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),50304.0,50304.0,130363.0,135867.0,146047.0,161659.0,50304.0,50304.0,122745.0,132651.0,116710.0,141198.0,173976.0,174818.0,179896.0,179896.0,130301.0,137193.0,50000.0,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,86066.0,118126.0,142680.0,142680.0,146265.0,160545.0,86066.0,118126.0,137029.0,137029.0,146740.0,146740.0,173756.0,175695.0,119602.0,119602.0,86066.0,137461.0,50000.0,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007.0,INF,INFORMATION TECHNOLOGY,67355.0,67355.0,67355.0,86375.0,143556.0,145563.0,92460.0,92460.0,126303.0,126303.0,129951.0,129951.0,172345.0,172345.0,171352.0,171352.0,126194.0,126194.0,50000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11869.0,12360.0,33756.0,33756.0,17729.0,17729.0,51391.0,51391.0,16850.0,20338.0,35909.0,43832.0,50368.0,50368.0,59154.0,60869.0,12906.0,13133.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,BME,BIO-MEDICAL ENGINEERING,7160.0,50463.0,130217.0,130217.0,120095.0,120095.0,7160.0,50463.0,122039.0,122039.0,156823.0,156823.0,165637.0,165637.0,105158.0,168831.0,83262.0,83262.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,CHE,CHEMICAL ENGINEERING,46535.0,58975.0,111341.0,157662.0,72714.0,72714.0,155609.0,155609.0,76267.0,76267.0,75310.0,145239.0,165032.0,165412.0,167090.0,169784.0,75229.0,75229.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,CIV,CIVIL ENGINEERING,45565.0,45565.0,103924.0,103924.0,95246.0,101174.0,64528.0,64528.0,76148.0,94677.0,78186.0,78186.0,117462.0,136140.0,123162.0,172328.0,63225.0,63225.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,12885.0,14351.0,40512.0,40512.0,19275.0,20761.0,12885.0,57707.0,21148.0,21148.0,12885.0,30037.0,56862.0,56862.0,75613.0,83342.0,13161.0,14418.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),11832.0,11832.0,29581.0,29581.0,16962.0,17148.0,56979.0,56979.0,17264.0,17542.0,39658.0,41483.0,49782.0,49782.0,55831.0,59946.0,12896.0,13026.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,10772.0,10983.0,27077.0,29694.0,15152.0,15152.0,47124.0,47124.0,14252.0,15462.0,36677.0,36677.0,43904.0,46688.0,47522.0,61556.0,11562.0,11562.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),11626.0,11898.0,28975.0,28975.0,15584.0,16114.0,49344.0,49344.0,15616.0,16186.0,27126.0,30171.0,46829.0,53086.0,51516.0,75539.0,12237.0,12442.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,15220.0,17139.0,40762.0,44080.0,26574.0,27244.0,86723.0,102544.0,22397.0,24318.0,48323.0,60973.0,67295.0,67295.0,70965.0,116932.0,17001.0,17274.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,24796.0,27689.0,75649.0,75649.0,50175.0,64084.0,24796.0,27689.0,40195.0,40195.0,35868.0,88230.0,80897.0,101700.0,91882.0,118386.0,27758.0,36535.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,MEC,MECHANICAL ENGINEERING,43571.0,64252.0,108906.0,108906.0,84881.0,84881.0,53753.0,64252.0,68996.0,92366.0,99369.0,99369.0,113573.0,170752.0,159722.0,174032.0,53637.0,84184.0,135000.0,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997.0,PHE,PHARMACEUTICAL ENGINEERING,72713.0,72713.0,121846.0,121846.0,152116.0,152116.0,72713.0,72713.0,130815.0,130815.0,163414.0,163414.0,173299.0,173299.0,168679.0,169840.0,95254.0,95254.0,135000.0,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,12737.0,,31585.0,,16211.0,,47337.0,,17529.0,,33977.0,,51519.0,,76220.0,,13180.0,120000.0,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),,12915.0,,26640.0,,15853.0,,35023.0,,19125.0,,24329.0,,50803.0,,82075.0,,12915.0,120000.0,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,17316.0,,36611.0,,23315.0,,54411.0,,23216.0,,65629.0,,71913.0,,111905.0,,18266.0,120000.0,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,33734.0,,127213.0,,68310.0,,33734.0,,56743.0,,104583.0,,157243.0,,135747.0,,37363.0,120000.0,JNTUH
CASR,COLLEGE OF AGRICULTURAL ENGG,SANGAREDDY,SRD,COED,UNIV,2011.0,AGR,AGRICULTURAL ENGINEERING,64386.0,64386.0,145426.0,145730.0,106551.0,161389.0,64386.0,64386.0,122910.0,160746.0,96937.0,96937.0,149542.0,176884.0,169873.0,169873.0,138394.0,149864.0,45950.0,PJTSAU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3747.0,4691.0,8813.0,11313.0,5589.0,6319.0,7679.0,7679.0,5261.0,7548.0,10791.0,10791.0,19608.0,24441.0,18475.0,25685.0,4150.0,5053.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,BIO,BIO-TECHNOLOGY,50553.0,50553.0,109725.0,132592.0,77088.0,103036.0,50553.0,65332.0,101805.0,101805.0,135296.0,135296.0,128885.0,128885.0,117194.0,135400.0,69935.0,69935.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,CHE,CHEMICAL ENGINEERING,30023.0,41208.0,138659.0,138659.0,67283.0,102242.0,30023.0,41208.0,60598.0,60598.0,145196.0,145196.0,90220.0,122787.0,75990.0,158492.0,49481.0,52466.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,CIC,CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),4256.0,4741.0,8726.0,11017.0,5632.0,5632.0,22609.0,28156.0,5089.0,6807.0,10285.0,10285.0,21134.0,24342.0,24280.0,24280.0,4620.0,4741.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,CIV,CIVIL ENGINEERING,22698.0,27262.0,52951.0,115030.0,41522.0,50642.0,22698.0,147759.0,42088.0,52873.0,54497.0,65755.0,67032.0,67032.0,62173.0,64960.0,43942.0,54150.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,CSE,COMPUTER SCIENCE AND ENGINEERING,2912.0,3067.0,4730.0,7064.0,3055.0,3949.0,6653.0,6653.0,3047.0,3327.0,3995.0,6154.0,12458.0,14464.0,13574.0,21350.0,2912.0,3456.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3607.0,3615.0,6528.0,6528.0,4283.0,4570.0,14825.0,14825.0,3760.0,3815.0,5330.0,6300.0,13680.0,16831.0,16290.0,22433.0,3640.0,3709.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,6812.0,7902.0,18723.0,19732.0,9655.0,13644.0,10161.0,21580.0,8772.0,13305.0,12847.0,22327.0,24444.0,26113.0,23388.0,32068.0,7895.0,7902.0,140000.0,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,12744.0,13904.0,29044.0,45360.0,22330.0,38356.0,12744.0,13904.0,26115.0,26115.0,50713.0,50713.0,47645.0,50063.0,35001.0,36444.0,16220.0,18373.0,140000.0,OU
